,0,1,2,3,4,5,6,7,8,9
2021-02-20,1098090,149674,1341606,1028286,2041487,1019578,654430,254345,261527,250768
2021-02-21,1110221,149723,1341935,1028517,2046835,1031667,669970,257768,264831,254128
2021-02-22,1124312,150143,1342810,1029077,2054913,1047326,692342,263578,270158,258132
2021-02-23,1150016,150759,1343993,1029910,2071608,1066751,748818,277179,280364,266259
2021-02-24,1184001,151326,1345281,1031002,2095240,1090551,835380,300965,295680,277907
2021-02-25,1223712,152005,1346674,1032206,2124871,1116500,920486,330603,311353,291200
2021-02-26,1265474,152495,1347920,1033228,2153753,1138347,1007895,364686,327257,303702
2021-02-27,1305689,152726,1348697,1033935,2178400,1153747,1080870,396354,341397,315728
2021-02-28,1322573,152775,1348970,1034222,2186814,1160159,1100806,415562,346486,321090
2021-03-01,1338435,152957,1349488,1034572,2195151,1166095,1117662,438284,351218,326298
2021-03-02,1355683,153195,1350188,1035013,2204447,1172136,1139950,466144,357161,331870
2021-03-03,1377663,153643,1350958,1035559,2214569,1178982,1169581,499947,364378,338373
2021-03-04,1409219,154084,1351959,1036287,2228562,1187347,1222620,540715,376250,348992
2021-03-05,1452227,154588,1353170,1037099,2245159,1197035,1296358,589036,393239,363622
2021-03-06,1494255,154840,1353954,1037757,2260818,1205645,1364475,638358,412972,376880
2021-03-07,1509011,154882,1354178,1037974,2265557,1208123,1381394,665140,423437,381563
2021-03-08,1524439,155106,1354605,1038289,2270849,1212155,1401351,698922,434819,387765
2021-03-09,1541134,155372,1355172,1038653,2276652,1215396,1421231,730114,450863,393407
2021-03-10,1561469,155659,1355802,1039059,2282203,1218889,1444779,760662,476448,400862
2021-03-11,1582511,155911,1356418,1039493,2287033,1222277,1466444,787752,506156,409696
2021-03-12,1614725,156093,1357020,1039878,2292850,1226736,1504111,818272,547071,426167
2021-03-13,1662080,156275,1357461,1040305,2300284,1232518,1561378,858515,606424,461503
2021-03-14,1681792,156331,1357601,1040459,2303084,1235458,1586361,877597,640612,479773
2021-03-15,1710744,156457,1357965,1040781,2306948,1238650,1615208,899269,701162,504980
2021-03-16,1744463,156688,1358434,1041117,2311036,1241800,1647163,918974,766997,546406
2021-03-17,1780163,156891,1358868,1041425,2314627,1244586,1675247,936341,833154,599844
2021-03-18,1823633,157150,1359379,1041796,2318344,1247274,1703653,951916,897428,681828
2021-03-19,1873872,157339,1359897,1042132,2322586,1250277,1734173,970494,974526,797209
2021-03-20,1947449,157486,1360254,1042496,2327640,1253301,1769824,992362,1058771,942781
2021-03-21,1980230,157521,1360380,1042615,2329565,1254477,1783747,1000790,1100225,998956
2021-03-22,2011877,157626,1360618,1042818,2331770,1255744,1796158,1007664,1134294,1049825
2021-03-23,2046170,157752,1360919,1043042,2334178,1257060,1807323,1013698,1160964,1095997
2021-03-24,2069032,157815,1361087,1043189,2335445,1257662,1812846,1016456,1173053,1117641
2021-03-25,2069074,157815,1361094,1043189,2335452,1257669,1812874,1016463,1173074,1117683
total,20027609,170961,1441363,1104033,2665481,1400105,2428272,1223068,1611505,1801604
