,0,1,2,3,4,5,6,7,8,9
2021-02-25,49070,2338,188307,6657,12796,5565,14000,8323,12180,12117
2021-02-26,52276,2464,189231,6825,13489,5957,14889,8883,12901,12866
2021-02-27,55013,2478,190526,6979,14161,6258,15673,9324,13510,13538
2021-02-28,56714,2485,191121,7091,14511,6419,16149,9590,13909,13930
2021-03-01,59290,2520,191828,7154,14980,6587,16779,9954,14399,14469
2021-03-02,63434,2996,199129,7623,15890,6958,17906,10570,15337,15414
2021-03-03,69006,3899,212436,8526,17276,7469,19355,11438,16520,16667
2021-03-04,74879,5586,226380,9226,18669,8071,20804,12355,17766,18018
2021-03-05,80101,7371,233667,10416,20440,8596,22085,13132,18844,19145
2021-03-06,82915,8064,238098,10997,21609,8981,22890,13608,19481,19775
2021-03-07,84392,8092,238602,11025,21889,9128,23205,13839,19803,20104
2021-03-08,89355,8421,239806,11333,22967,9520,24346,14518,20825,21154
2021-03-09,96656,9128,248836,12131,24689,10171,26159,15519,22337,22785
2021-03-10,104853,10633,263480,13335,26313,10829,28182,16674,24101,24577
2021-03-11,111517,11942,278789,14224,27825,11403,29841,17689,25529,26068
2021-03-12,114037,12292,284732,14455,28308,11620,30499,18081,26089,26649
2021-03-13,114037,12292,284732,14455,28308,11620,30506,18081,26089,26656
total,19972974,169918,1438507,1099525,2655471,1395730,2409225,1218672,1600102,1780856
