,0,1,2,3,4,5,6,7,8,9
2021-02-21,802172,113106,1045702,814086,1611932,752563,475594,168350,183421,183512
2021-02-22,812028,113330,1046234,814478,1618939,769230,491351,172655,186424,186354
2021-02-23,829493,113806,1047200,815122,1632701,788228,535654,181531,192752,191807
2021-02-24,852600,114520,1048243,815962,1651104,813526,595945,198744,200774,198667
2021-02-25,878185,115192,1049391,816956,1672965,837039,659183,220934,210280,206255
2021-02-26,906199,115836,1050476,817852,1694728,860160,724374,247877,220906,214228
2021-02-27,931056,116186,1051043,818433,1711185,876078,774361,270536,228977,220745
2021-02-28,943257,116319,1051204,818622,1717597,884520,789992,286419,232617,223944
2021-03-01,954121,116627,1051582,818895,1722700,889784,801906,302967,235662,226695
2021-03-02,965223,117005,1052149,819259,1728020,895370,816340,324051,239470,230083
2021-03-03,982590,117467,1052863,819651,1735944,901943,844095,351176,246148,234934
2021-03-04,1003121,118020,1053647,820246,1746402,911309,883428,388619,254905,241801
2021-03-05,1027012,118657,1054501,820974,1756524,920913,926401,425467,266392,248976
2021-03-06,1052688,118986,1055012,821457,1766660,929537,973238,464394,278712,257019
2021-03-07,1061263,119063,1055124,821576,1769530,931609,984382,484183,283528,259273
2021-03-08,1070118,119280,1055397,821828,1772876,934990,997514,507899,290178,261590
2021-03-09,1080527,119546,1055964,822115,1776600,938147,1012361,529011,301287,264908
2021-03-10,1093414,119861,1056524,822430,1780240,941115,1029777,550711,316806,268849
2021-03-11,1105069,120113,1056958,822773,1783222,943873,1044449,571907,336238,274134
2021-03-12,1126272,120463,1057476,823151,1787912,948171,1071546,600173,367143,287595
2021-03-13,1156442,120687,1057854,823508,1793547,953624,1111005,636048,419076,318941
2021-03-14,1170106,120771,1057987,823641,1795892,956361,1128120,654577,447307,330141
2021-03-15,1188033,120932,1058274,823816,1799203,959882,1150345,674905,498400,344806
2021-03-16,1210489,121254,1058617,824047,1802143,962836,1174859,692475,556458,371742
2021-03-17,1237740,121513,1058960,824271,1805146,965216,1196692,707056,609987,414302
2021-03-18,1267994,121849,1059380,824537,1808009,967820,1220065,721763,662788,484351
2021-03-19,1304625,122101,1059758,824810,1811005,970116,1244663,737653,720475,558075
2021-03-20,1356740,122276,1060045,825034,1814596,973168,1276821,754824,787339,679525
2021-03-21,1383242,122332,1060150,825139,1815933,974043,1289512,761950,819133,723898
2021-03-22,1406783,122458,1060346,825272,1817648,975128,1301909,767984,846076,763707
2021-03-23,1435504,122661,1060619,825440,1819552,976262,1313711,773108,869806,803523
2021-03-24,1469391,122878,1060941,825650,1821848,977445,1325303,778351,890036,840371
2021-03-25,1511118,123116,1061403,825895,1824123,978649,1336958,783132,908467,877394
2021-03-26,1563135,123361,1061844,826154,1826713,979825,1349901,788144,928291,916174
2021-03-27,1643460,123536,1062208,826490,1829520,981309,1366897,794101,950502,965573
2021-03-28,1687924,123606,1062341,826609,1830850,981988,1375038,796873,963214,989114
2021-03-29,1721734,123767,1062586,826749,1832306,982716,1382248,799337,972678,1007069
2021-03-30,1758911,123928,1062999,826938,1833762,983528,1388926,801563,980644,1022714
2021-03-31,1798258,124138,1063342,827176,1835568,984333,1395919,803495,988197,1038562
2021-04-01,1827798,124271,1063706,827393,1836898,984865,1400959,804699,993307,1045359
2021-04-02,1845543,124313,1063958,827582,1837486,985117,1403717,805406,997521,1049482
2021-04-03,1862553,124376,1064147,827680,1838060,985376,1406531,806288,1002183,1054158
2021-04-04,1870582,124383,1064196,827722,1838319,985488,1408190,806673,1004444,1056020
2021-04-05,1874320,124390,1064231,827736,1838515,985565,1409086,806890,1005445,1056825
2021-04-06,1886472,124509,1064399,827897,1839054,985789,1410962,807317,1006873,1058540
2021-04-07,1900773,124614,1064770,828093,1839936,986132,1413531,808073,1008525,1060927
2021-04-08,1913254,124726,1065043,828345,1840734,986482,1415729,808801,1009939,1063216
2021-04-09,1928402,124901,1065365,828569,1841651,986874,1418361,809578,1011878,1066436
2021-04-10,1948240,124985,1065610,828807,1842533,987252,1420965,810243,1013747,1069936
2021-04-11,1958621,125027,1065715,828919,1842904,987392,1421994,810523,1014377,1071413
2021-04-12,1963815,125097,1065855,829038,1843324,987581,1422883,810775,1014902,1072407
2021-04-13,1975757,125181,1065995,829227,1843765,987791,1423968,811034,1015490,1073408
2021-04-14,2001181,125286,1066149,829388,1844283,987994,1425081,811272,1016064,1074388
2021-04-15,2035089,125384,1066331,829598,1844815,988211,1426432,811517,1016638,1075389
2021-04-16,2070509,125475,1066555,829885,1845431,988428,1427867,811776,1017233,1076418
2021-04-17,2111256,125503,1066737,830081,1846005,988659,1429309,812077,1017870,1077566
2021-04-18,2138885,125517,1066821,830179,1846299,988750,1430135,812203,1018171,1078133
2021-04-19,2164932,125559,1066912,830291,1846593,988848,1430870,812357,1018479,1078651
2021-04-20,2189467,125608,1067024,830403,1846985,989002,1431717,812518,1018794,1079183
2021-04-21,2218139,125650,1067136,830536,1847412,989177,1432774,812700,1019144,1079841
total,13746110,133826,1111831,865158,2030896,1071931,1754263,914284,1177911,1296302
